transacao_id,cliente_id,tipo_transacao,valor_kz,data_transacao,canal,status,provincia,tipo_conta
TXN003419,CLI0132,Pagamento de Renda,225664.95,2023-10-25 20:44:13,Internet Banking,Aprovada,Cabinda,Empresarial
TXN003317,CLI0032,Depósito,10567.38,2024-08-25 08:24:03,Internet Banking,Aprovada,Uíge,Jovem
TXN003856,CLI0107,Depósito,217832.75,2023-07-02 21:25:22,App Mobile,Aprovada,Kuito,Empresarial
TXN004006,CLI0200,Pagamento de Renda,97692.36,2024-09-05 18:32:10,App Mobile,Recusada,Malanje,Empresarial
TXN002864,CLI0116,Recarga de Telemóvel,113475.04,2024-08-23 08:21:47,Balcão,,Benguela,Jovem
TXN001693,CLI0134,Transferência,210725.46,2023-03-28 08:12:27,Agente Bancário,Pendente,Sumbe,Jovem
TXN000342,CLI0097,Pagamento de Electricidade,42994.75,2023-07-18 10:03:05,Agente Bancário,,Uíge,Empresarial
TXN004091,CLI0071,Pagamento de Empréstimo,132189.47,2024-04-15 19:59:42,Balcão,Aprovada,Lubango,Empresarial
TXN001589,CLI0173,Depósito,144405.52,2024-06-24 04:10:52,Internet Banking,Aprovada,Benguela,Jovem
TXN002708,CLI0128,Transferência,145142.65,2024-08-06 06:04:26,ATM,Aprovada,Luanda,Poupança
TXN003716,CLI0127,Pagamento de Renda,213503.84,16/12/2023 21:18,Balcão,Aprovada,Malanje,Corrente
TXN000736,CLI0174,Recebimento de Salário,75740.16,2024-06-17 17:36:15,ATM,Pendente,Cabinda,Poupança
TXN000700,CLI0156,Depósito,168793.28,2023-05-11 21:40:13,Agente Bancário,Aprovada,Benguela,Jovem
TXN000593,CLI0159,Pagamento de Renda,144944.15,2023-12-13 18:32:47,Balcão,Pendente,Uíge,Empresarial
TXN003621,CLI0115,Pagamento de Renda,126972.49,2023-05-20 01:09:47,Agente Bancário,Aprovada,Saurimo,Corrente
TXN004458,CLI0131,Pagamento de Renda,137502.33,2024-02-13 12:28:26,Agente Bancário,Aprovada,Sumbe,Empresarial
TXN003304,CLI0144,Pagamento de Renda,216336.53,2024-07-01 10:43:24,ATM,Aprovada,Sumbe,Jovem
TXN002850,CLI0074,Pagamento de Electricidade,117749.32,2024-04-08 00:45:50,ATM,Aprovada,Huambo,Corrente
TXN004907,CLI0133,Pagamento de Empréstimo,34995.63,2024-11-13 15:51:24,Agente Bancário,Aprovada,Kuito,Jovem
TXN000701,CLI0014,Recebimento de Salário,93634.28,2023-05-13 10:03:05,Internet Banking,Aprovada,Sumbe,Jovem
TXN000165,CLI0098,Pagamento de Empréstimo,121427.53,2024-08-29 23:00:22,Internet Banking,Recusada,Sumbe,Corrente
TXN004327,CLI0022,Recarga de Telemóvel,232634.24,2024-03-30 17:40:49,App Mobile,Recusada,Huambo,Corrente
TXN004863,CLI0042,Pagamento de Renda,170564.79,2024-12-24 05:54:16,Balcão,Recusada,Lubango,Corrente
TXN004968,CLI0124,Pagamento de Electricidade,108045.83,2023-11-22 09:00:50,Internet Banking,Pendente,Luanda,Poupança
TXN000282,CLI0104,Pagamento de Electricidade,184362.92,2023-01-12 22:27:09,ATM,Recusada,Uíge,Jovem
TXN004402,CLI0040,Pagamento de Serviço,152583.76,2023-07-09 00:21:27,Balcão,Aprovada,Kuito,Poupança
TXN002909,CLI0130,Transferência,84294.96,2024-03-13 10:12:55,Balcão,Aprovada,Uíge,Empresarial
TXN000714,CLI0082,Depósito,13506.59,2023-01-01 09:59:25,ATM,Aprovada,Uíge,Corrente
TXN004765,CLI0106,Recarga de Telemóvel,182884.62,2024-05-24 06:18:50,ATM,Aprovada,Saurimo,Empresarial
TXN003787,CLI0002,Depósito,192250.26,2023-07-18 14:06:55,ATM,Recusada,Saurimo,Jovem
TXN001647,CLI0050,Recarga de Telemóvel,24542.11,2024-11-09 01:18:22,Internet Banking,Aprovada,Malanje,Corrente
TXN004210,CLI0140,Compra com Cartão,82922.08,2023-12-11 03:36:38,Balcão,Recusada,Uíge,Empresarial
TXN004647,CLI0154,Recarga de Telemóvel,77725.71,2024-02-17 09:16:09,Internet Banking,Aprovada,Lubango,Jovem
TXN002379,cli0065,Pagamento de Electricidade,177558.96,2024-07-12 17:03:42,Balcão,Recusada,Benguela,Empresarial
TXN003004,CLI0086,Transferência,84347.78,2023-01-24 12:05:02,Agente Bancário,Recusada,Huambo,Corrente
TXN001980,CLI0124,Compra com Cartão,212401.98,2023-03-18 15:05:57,Agente Bancário,Aprovada,Luanda,Poupança
TXN003462,CLI0196,Compra com Cartão,173600.88,2023-12-05 03:08:58,Balcão,Aprovada,Saurimo,Corrente
TXN000050,CLI0127,Pagamento de Electricidade,2540.26,2024-02-21 20:38:26,Internet Banking,Aprovada,Malanje,Corrente
TXN003741,CLI0088,Recarga de Telemóvel,70392.58,2023-04-30 06:53:03,App Mobile,Recusada,Cabinda,Poupança
TXN003681,CLI0051,Depósito,27697.27,2023-05-03 14:27:37,Internet Banking,Aprovada,Cabinda,Poupança
TXN004432,CLI0051,Depósito,88620.22,2024-07-24 13:52:20,App Mobile,Aprovada,Cabinda,Poupança
TXN000019,CLI0157,Compra com Cartão,60172.54,2024-02-19 18:41:21,Internet Banking,Aprovada,Malanje,Jovem
TXN000537,CLI0173,Recebimento de Salário,34210.93,2023-04-08 03:50:13,App Mobile,Aprovada,Benguela,Jovem
TXN003396,CLI0172,Pagamento de Serviço,232786.91,2023-10-11 10:03:03,Agente Bancário,Aprovada,Cabinda,Jovem
TXN002885,CLI0190,Pagamento de Empréstimo,-107312.62,2023-02-01 04:25:19,Balcão,Aprovada,Malanje,Empresarial
TXN001300,CLI0006,Pagamento de Serviço,139244.54,2023-07-07 12:49:51,Balcão,Aprovada,Uíge,Corrente
TXN001882,CLI0096,Pagamento de Serviço,146598.94,2023-01-15 10:07:14,,Recusada,Malanje,Corrente
TXN002883,CLI0076,PAGAMENTO DE ELECTRICIDADE,149850.19,2024-04-25 02:51:49,Internet Banking,Aprovada,Sumbe,Empresarial
TXN000401,CLI0147,Depósito,7310.87,2024-04-29 22:06:45,App Mobile,Pendente,Malanje,Empresarial
TXN000209,CLI0151,Compra com Cartão,11906.73,2024-10-01 21:33:43,ATM,Aprovada,Malanje,Corrente
TXN004583,CLI0116,Pagamento de Serviço,41872.18,2023-06-07 10:36:21,App Mobile,Aprovada,Benguela,Jovem
TXN002051,CLI0154,LEVANTAMENTO,27305.33,2023-10-30 15:13:07,Balcão,Aprovada,Lubango,Jovem
TXN000948,CLI0109,Compra com Cartão,200703.39,2024-09-18 21:54:07,Balcão,Recusada,Huambo,Poupança
TXN004231,CLI0120,Pagamento de Renda,68716.75,2024-11-30 13:56:05,App Mobile,Pendente,Benguela,Poupança
TXN000802,CLI0055,Depósito,96572.53,2024-09-27 18:09:33,ATM,Aprovada,Uíge,Poupança
TXN000468,CLI0135,Recarga de Telemóvel,200743.78,2024-08-10 10:34:46,,Pendente,Malanje,Jovem
TXN001130,CLI0039,Levantamento,59135.89,2024-07-08 11:11:57,Agente Bancário,Aprovada,Kuito,Corrente
TXN003581,CLI0143,Pagamento de Renda,145476.64,2024-03-07 07:57:44,Balcão,Pendente,Uíge,Poupança
TXN004486,CLI0190,Pagamento de Renda,192638.73,2023-08-11 12:11:29,ATM,Aprovada,Malanje,Empresarial
TXN001052,CLI0059,Pagamento de Empréstimo,67648.79,2023-12-28 09:34:04,Agente Bancário,Aprovada,Lubango,Jovem
TXN004328,CLI0091,Compra com Cartão,224870.54,2024-05-26 15:18:17,Internet Banking,Aprovada,Lubango,Corrente
TXN001507,CLI0129,Pagamento de Serviço,79820.91,2023-05-18 09:13:17,Agente Bancário,Aprovada,Saurimo,Jovem
TXN001480,CLI0193,Recarga de Telemóvel,77677.84,2023-09-02 13:27:00,ATM,Aprovada,Luanda,Empresarial
TXN001855,CLI0130,Recarga de Telemóvel,114530.59,2023-06-14 21:09:40,App Mobile,Aprovada,Uíge,Empresarial
TXN004971,CLI0075,Pagamento de Empréstimo,1214.63,2023-04-30 02:54:41,Balcão,Recusada,Huambo,Jovem
TXN003170,CLI0005,Pagamento de Renda,43267.57,2024-09-11 04:51:25,App Mobile,Aprovada,Malanje,Poupança
TXN003525,CLI0039,Transferência,46751.56,2023-03-05 03:44:35,ATM,Aprovada,Kuito,Corrente
TXN003545,CLI0196,Pagamento de Serviço,197297.39,2024-03-21 02:48:46,Balcão,Aprovada,Saurimo,Corrente
TXN001947,CLI0055,Transferência,181314.23,2024-04-30 18:36:51,ATM,Aprovada,Uíge,Poupança
TXN000525,CLI0028,Pagamento de Empréstimo,115328.18,2023-03-04 23:07:41,ATM,Aprovada,Kuito,Poupança
TXN004695,CLI0177,Pagamento de Empréstimo,41657.35,2024-11-04 11:13:00,App Mobile,Pendente,Lubango,Poupança
TXN000944,CLI0156,Transferência,85292.81,2023-10-09 09:23:48,ATM,Aprovada,Benguela,Jovem
TXN001580,CLI0100,Pagamento de Serviço,213843.36,2023-02-21 18:48:07,Internet Banking,Aprovada,Saurimo,Empresarial
TXN001537,CLI0076,Recarga de Telemóvel,209751.32,2024-12-20 17:28:18,ATM,Pendente,Sumbe,Empresarial
TXN003193,CLI0199,Pagamento de Empréstimo,113760.68,2023-06-10 04:41:17,Agente Bancário,Recusada,Kuito,Poupança
TXN002908,CLI0007,Pagamento de Empréstimo,205908.52,2023-12-28 03:05:36,Agente Bancário,Aprovada,Sumbe,Corrente
TXN003680,CLI0167,Transferência,45634.04,2023-09-02 12:08:07,Balcão,Pendente,Benguela,Jovem
TXN001856,CLI0107,Compra com Cartão,170019.43,2023-04-13 00:58:53,Internet Banking,Aprovada,Kuito,Empresarial
TXN002007,CLI0114,Depósito,224441.18,2023-05-06 11:43:59,App Mobile,Aprovada,Malanje,Jovem
TXN001749,CLI0171,DEPÓSITO,81323.51,2023-06-08 00:38:39,Balcão,Aprovada,Benguela,Corrente
TXN002699,CLI0070,Recarga de Telemóvel,168260.44,2023-05-01 01:01:52,App Mobile,Recusada,Huambo,Corrente
TXN004504,CLI0185,Pagamento de Electricidade,114402.89,2023-12-12 08:29:48,Agente Bancário,Pendente,Benguela,Jovem
TXN002731,CLI0008,Pagamento de Empréstimo,229638.52,2023-09-25 18:59:17,Internet Banking,Aprovada,Saurimo,Poupança
TXN003283,CLI0066,Depósito,17384.03,2024-09-13 13:47:42,Internet Banking,Aprovada,Malanje,Jovem
TXN001613,CLI0094,Depósito,139991.59,2024-09-25 01:56:42,ATM,Aprovada,Luanda,Empresarial
TXN004408,CLI0021,Compra com Cartão,244203.25,2024-10-22 15:01:55,Balcão,Aprovada,Huambo,Corrente
TXN004994,CLI0080,Pagamento de Electricidade,121470.81,2023-07-05 10:41:50,ATM,Aprovada,Lubango,Jovem
TXN002349,CLI0032,Depósito,237461.79,2023-04-06 14:10:43,Balcão,Aprovada,Uíge,Jovem
TXN001823,CLI0158,Transferência,61060.35,2023-04-21 19:03:25,Balcão,Aprovada,Lubango,Jovem
TXN004087,CLI0177,Pagamento de Serviço,48812.82,2023-11-07 05:23:13,Agente Bancário,Recusada,Lubango,Poupança
TXN004742,CLI0186,Pagamento de Electricidade,118508.92,2023-05-23 19:04:57,Internet Banking,Aprovada,Saurimo,Poupança
TXN003570,CLI0173,Pagamento de Renda,143256.19,2024-10-25 02:07:55,Internet Banking,Aprovada,Benguela,Jovem
TXN000632,CLI0172,Depósito,89842.7,2023-12-09 06:27:37,App Mobile,Aprovada,Cabinda,Jovem
TXN002927,CLI0200,Pagamento de Electricidade,48641.37,2024-04-28 07:16:42,Internet Banking,Aprovada,Malanje,Empresarial
TXN001590,CLI0054,Pagamento de Electricidade,150853.17,2023-03-31 13:07:35,App Mobile,Aprovada,Cabinda,Poupança
TXN000407,CLI0164,Pagamento de Empréstimo,163190.45,2024-12-14 01:32:36,Internet Banking,Recusada,Cabinda,Empresarial
TXN003479,CLI0167,Depósito,153974.56,2024-07-04 18:31:20,Internet Banking,Aprovada,Benguela,Jovem
TXN001633,CLI0092,Pagamento de Electricidade,20598.08,2023-11-21 22:48:42,ATM,Aprovada,Benguela,Poupança
TXN002652,CLI0143,Recarga de Telemóvel,144809.72,2023-02-24 13:17:17,Agente Bancário,Pendente,Uíge,Poupança
TXN000959,CLI0085,Recarga de Telemóvel,139635.45,2024-12-23 06:05:00,Internet Banking,Aprovada,Uíge,Empresarial
TXN004490,CLI0103,Recarga de Telemóvel,86701.72,2023-04-27 05:42:49,Agente Bancário,Recusada,Malanje,Empresarial
TXN004252,CLI0169,Pagamento de Electricidade,178300.09,2023-09-17 12:09:32,ATM,Aprovada,Cabinda,Poupança
TXN003644,CLI0180,Pagamento de Electricidade,143150.36,2024-03-12 07:52:46,ATM,Aprovada,Huambo,Corrente
TXN004277,CLI0023,Depósito,57006.82,2024-01-09 11:19:07,Internet Banking,Pendente,Malanje,Poupança
TXN003258,CLI0108,Pagamento de Renda,15541.0,14/10/2023 01:02,Balcão,Pendente,Lubango,Corrente
TXN004866,CLI0103,Pagamento de Empréstimo,137302.92,2023-06-05 12:40:21,Balcão,Aprovada,Malanje,Empresarial
TXN001837,CLI0170,Recebimento de Salário,43439.78,2023-12-14 08:49:29,,Aprovada,Uíge,Corrente
TXN001205,CLI0014,Pagamento de Serviço,25770.57,2024-12-17 17:14:44,ATM,Pendente,Sumbe,Jovem
TXN002541,CLI0061,Depósito,225651.18,2024-09-15 04:43:56,App Mobile,Aprovada,Malanje,Poupança
TXN000151,CLI0014,Transferência,238542.81,2023-02-05 16:10:15,ATM,Recusada,Sumbe,Jovem
TXN000009,CLI0145,Pagamento de Electricidade,38163.87,2023-09-03 13:15:22,App Mobile,Pendente,Huambo,Empresarial
TXN003091,CLI0012,Pagamento de Electricidade,106037.41,2024-05-31 23:42:39,Balcão,Aprovada,Cabinda,Corrente
TXN002144,CLI0028,Recebimento de Salário,108908.37,2024-04-18 17:37:08,App Mobile,Pendente,Kuito,Poupança
TXN001688,CLI0152,Recebimento de Salário,56508.73,2023-08-30 02:07:10,Agente Bancário,Aprovada,Cabinda,Jovem
TXN004739,CLI0126,DEPÓSITO,64402.12,2023-08-02 07:12:34,Agente Bancário,Aprovada,Sumbe,Jovem
TXN001225,CLI0062,Pagamento de Renda,9681.01,2023-05-01 13:29:36,ATM,Pendente,Saurimo,Jovem
TXN003719,CLI0187,Pagamento de Renda,180120.15,13/03/2023 15:33,Internet Banking,Aprovada,Kuito,Empresarial
TXN001894,CLI0018,Compra com Cartão,244732.74,2024-05-21 17:05:06,App Mobile,Aprovada,Kuito,Empresarial
TXN004328,CLI0091,Compra com Cartão,224870.54,2024-05-26 15:18:17,Internet Banking,Aprovada,Lubango,Corrente
TXN002611,CLI0065,Recebimento de Salário,7290.23,2024-04-13 05:12:15,ATM,Recusada,Benguela,Empresarial
TXN001447,CLI0013,Levantamento,180734.21,2023-04-15 16:15:06,Balcão,Recusada,Benguela,Poupança
TXN000197,CLI0065,Pagamento de Electricidade,160863.71,2024-07-04 23:34:53,App Mobile,Pendente,Benguela,Empresarial
TXN000480,CLI0072,Pagamento de Electricidade,197478.44,2024-08-10 10:30:31,Agente Bancário,Aprovada,Lubango,Jovem
TXN001345,CLI0175,PAGAMENTO DE EMPRÉSTIMO,57612.62,2023-09-20 21:33:42,Internet Banking,Aprovada,Cabinda,Empresarial
TXN003501,CLI0153,Levantamento,215535.76,2024-03-06 04:17:25,Internet Banking,Pendente,Huambo,Poupança
TXN004648,CLI0036,Pagamento de Serviço,64395.2,2024-11-27 13:14:19,App Mobile,Aprovada,Lubango,Poupança
TXN001956,CLI0141,Pagamento de Electricidade,165302.96,2023-02-27 23:12:03,Agente Bancário,Pendente,Malanje,Jovem
TXN002155,CLI0072,Pagamento de Serviço,29078.13,2024-11-12 12:08:18,ATM,Aprovada,Lubango,Jovem
TXN002350,CLI0170,Levantamento,121197.27,2024-02-21 18:11:46,App Mobile,Pendente,Uíge,Corrente
TXN003915,CLI0007,Recarga de Telemóvel,202582.88,2024-04-27 01:48:51,App Mobile,Aprovada,Sumbe,Corrente
TXN001570,cli0089,Pagamento de Empréstimo,97995.97,2024-08-25 09:35:16,ATM,Recusada,Uíge,Empresarial
TXN004337,CLI0143,RECARGA DE TELEMÓVEL,56915.43,2023-06-12 21:47:04,Internet Banking,Aprovada,Uíge,Poupança
TXN001574,CLI0118,Depósito,151980.01,2023-10-30 05:09:45,Agente Bancário,Aprovada,Saurimo,Corrente
TXN000424,CLI0031,Pagamento de Electricidade,209188.56,2023-09-07 18:52:11,Agente Bancário,Aprovada,Uíge,Poupança
TXN004570,CLI0186,Pagamento de Electricidade,245621.97,2024-07-24 18:53:55,Agente Bancário,Pendente,Saurimo,Poupança
TXN001859,CLI0106,Recebimento de Salário,9607.99,2024-11-29 14:30:08,Balcão,Aprovada,Saurimo,Empresarial
TXN002063,CLI0158,Levantamento,144610.04,2024-08-30 18:03:47,Internet Banking,Aprovada,Lubango,Jovem
TXN000445,CLI0182,Recarga de Telemóvel,155427.34,2023-12-18 01:29:15,Agente Bancário,Aprovada,Uíge,Corrente
TXN000305,CLI0135,Recarga de Telemóvel,135147.2,2024-01-10 02:38:17,App Mobile,,Malanje,Jovem
TXN000759,CLI0175,DEPÓSITO,185390.12,2023-02-14 07:39:02,Agente Bancário,Pendente,Cabinda,Empresarial
TXN002549,CLI0153,Transferência,226637.57,2024-05-06 23:27:14,Internet Banking,Aprovada,Huambo,Poupança
TXN004066,CLI0013,Pagamento de Empréstimo,149258.32,2023-05-20 20:32:01,Balcão,Pendente,Benguela,Poupança
TXN003612,CLI0029,Pagamento de Renda,26920.5,2024-11-14 08:50:47,App Mobile,Aprovada,Benguela,Corrente
TXN003880,CLI0005,Pagamento de Empréstimo,6957.88,2023-09-07 14:19:03,ATM,Aprovada,Malanje,Poupança
TXN003237,CLI0129,Recebimento de Salário,212533.81,2023-02-15 03:41:00,Agente Bancário,Aprovada,Saurimo,Jovem
TXN003484,CLI0160,Recarga de Telemóvel,43360.02,2024-04-23 11:54:27,Agente Bancário,Recusada,Sumbe,Empresarial
TXN000838,CLI0188,Transferência,27002.0,2024-05-31 17:21:48,ATM,Aprovada,Benguela,Poupança
TXN004626,CLI0180,PAGAMENTO DE RENDA,210819.56,15/05/2023 12:14,ATM,Aprovada,Huambo,Corrente
TXN002049,CLI0077,Depósito,143378.03,2024-09-29 10:12:00,ATM,Aprovada,Huambo,Jovem
TXN001942,CLI0118,Recebimento de Salário,47114.5,2024-05-21 23:58:14,Agente Bancário,Recusada,Saurimo,Corrente
TXN000313,CLI0064,Recebimento de Salário,248636.58,2024-07-26 22:12:53,Internet Banking,Aprovada,Uíge,Corrente
TXN002384,CLI0050,Pagamento de Electricidade,90840.9,2023-11-14 02:23:57,Balcão,Aprovada,Malanje,Corrente
TXN002276,CLI0073,Pagamento de Serviço,127413.17,2023-11-09 23:50:13,Agente Bancário,Aprovada,Saurimo,Poupança
TXN002620,CLI0135,Compra com Cartão,222695.05,2024-01-25 12:39:57,ATM,Recusada,Malanje,Jovem
TXN000886,CLI0114,Recarga de Telemóvel,229539.8,2023-08-18 02:06:34,ATM,Aprovada,Malanje,Jovem
TXN000852,CLI0050,Pagamento de Empréstimo,58392.34,2023-07-04 23:48:52,Internet Banking,Aprovada,Malanje,Corrente
TXN004835,CLI0038,Recebimento de Salário,-183153.97,2024-02-04 05:03:54,Agente Bancário,Recusada,Uíge,Jovem
TXN003810,CLI0037,Levantamento,183746.43,2023-04-06 13:14:32,Agente Bancário,Pendente,Huambo,Jovem
TXN002415,CLI0179,Levantamento,104055.58,2023-11-12 04:29:15,Balcão,Aprovada,Luanda,Empresarial
TXN001908,CLI0066,Depósito,198799.07,2024-03-09 16:17:37,Agente Bancário,Aprovada,Malanje,Jovem
TXN003390,CLI0177,Pagamento de Serviço,115582.3,2024-09-22 11:02:24,Agente Bancário,Aprovada,Lubango,Poupança
TXN003825,CLI0053,Compra com Cartão,234866.66,2024-12-21 09:57:02,Internet Banking,Aprovada,Cabinda,Poupança
TXN000905,CLI0115,Pagamento de Empréstimo,160883.23,2023-03-26 14:56:46,Internet Banking,Recusada,Saurimo,Corrente
TXN001643,CLI0046,Levantamento,76756.75,2023-01-14 06:54:41,ATM,Aprovada,Malanje,Poupança
TXN000205,CLI0106,Depósito,85996.14,2023-06-05 13:47:56,ATM,Aprovada,Saurimo,Empresarial
TXN004569,CLI0017,Pagamento de Empréstimo,170229.14,2023-06-01 23:59:01,Balcão,Aprovada,Huambo,Jovem
TXN004715,CLI0167,Transferência,178363.06,2024-11-28 05:18:22,App Mobile,Aprovada,Benguela,Jovem
TXN004810,CLI0035,Pagamento de Empréstimo,142871.52,2024-09-05 08:25:14,Internet Banking,Recusada,Benguela,Corrente
TXN004133,CLI0005,Levantamento,217360.6,2024-09-28 23:55:08,ATM,Aprovada,Malanje,Poupança
TXN001120,CLI0163,Pagamento de Renda,144516.34,2023-09-22 16:10:37,App Mobile,Recusada,Malanje,Empresarial
TXN003499,CLI0074,Levantamento,92118.49,2023-02-04 01:19:36,App Mobile,Recusada,Huambo,Corrente
TXN004963,CLI0185,PAGAMENTO DE ELECTRICIDADE,123339.05,2024-02-28 00:10:42,ATM,Aprovada,Benguela,Jovem
TXN004487,CLI0110,Depósito,201463.29,2023-04-29 05:36:08,ATM,Recusada,Kuito,Empresarial
TXN000564,CLI0117,Pagamento de Renda,236045.36,2023-05-02 19:42:13,Balcão,Pendente,Sumbe,Jovem
TXN001783,CLI0112,Pagamento de Electricidade,212501.26,2024-03-24 23:53:50,Balcão,Aprovada,Luanda,Empresarial
TXN000415,cli0010,Recebimento de Salário,82792.8,2024-06-27 17:58:29,App Mobile,Aprovada,Cabinda,Poupança
TXN002451,CLI0081,Pagamento de Electricidade,125493.22,2023-10-27 08:36:21,Agente Bancário,Pendente,Uíge,Empresarial
TXN001870,CLI0145,Pagamento de Electricidade,248474.03,2023-01-21 19:17:27,Internet Banking,Aprovada,Huambo,Empresarial
TXN002412,CLI0148,Levantamento,98379.31,2024-03-24 12:12:51,Internet Banking,Pendente,Kuito,Jovem
TXN002805,CLI0119,Pagamento de Serviço,244463.17,2023-05-21 23:32:24,Internet Banking,Aprovada,Lubango,Empresarial
TXN001813,CLI0147,Levantamento,163228.24,2023-09-28 08:20:23,Internet Banking,Aprovada,Malanje,Empresarial
TXN000917,CLI0155,Compra com Cartão,118615.01,2024-12-07 05:16:15,Agente Bancário,Pendente,Malanje,Corrente
TXN003200,CLI0009,Pagamento de Renda,212728.56,2024-06-28 12:35:01,ATM,Aprovada,Lubango,Corrente
TXN003504,CLI0103,Pagamento de Electricidade,236010.84,2024-12-03 16:45:44,App Mobile,,Malanje,Empresarial
TXN003008,CLI0054,Pagamento de Renda,196396.76,2023-06-26 23:48:12,Internet Banking,Recusada,Cabinda,Poupança
TXN004575,CLI0009,Levantamento,190508.15,2023-10-02 03:30:41,Balcão,Pendente,Lubango,Corrente
TXN004163,CLI0082,Transferência,49963.04,2024-01-11 20:48:22,ATM,Aprovada,Uíge,Corrente
TXN001963,cli0140,Depósito,21376.67,2023-11-21 00:48:52,Agente Bancário,Aprovada,Uíge,Empresarial
TXN001993,CLI0156,Pagamento de Renda,79387.61,2024-07-08 11:05:36,Balcão,Aprovada,Benguela,Jovem
TXN002969,CLI0025,Recarga de Telemóvel,104661.69,2024-07-01 13:51:30,Balcão,Aprovada,Sumbe,Poupança
TXN001223,CLI0067,Transferência,151817.66,2024-01-21 13:51:21,Agente Bancário,Aprovada,Lubango,Jovem
TXN004468,CLI0132,Pagamento de Serviço,208817.85,2024-10-01 07:49:15,App Mobile,Recusada,Cabinda,Empresarial
TXN001135,CLI0043,Recebimento de Salário,2333.81,2024-02-21 12:03:05,ATM,Aprovada,Cabinda,Poupança
TXN003355,CLI0142,Pagamento de Renda,229255.09,2023-03-15 00:45:21,Internet Banking,Aprovada,Kuito,Jovem
TXN003092,CLI0115,Pagamento de Empréstimo,138106.45,2023-10-15 03:15:44,App Mobile,Aprovada,Saurimo,Corrente
TXN004307,CLI0175,Recebimento de Salário,146946.73,2023-11-26 03:33:28,Balcão,Pendente,Cabinda,Empresarial
TXN004649,CLI0057,Pagamento de Electricidade,241282.93,2024-05-19 23:13:30,Internet Banking,Aprovada,Benguela,Jovem
TXN001875,CLI0162,Compra com Cartão,12457.06,2024-11-14 09:19:21,Balcão,Aprovada,Luanda,Empresarial
TXN003154,CLI0081,Levantamento,19285.95,2024-05-20 13:55:17,App Mobile,Aprovada,Uíge,Empresarial
TXN000493,CLI0146,Recarga de Telemóvel,87155.46,2023-06-12 21:49:16,Internet Banking,Aprovada,Sumbe,Corrente
TXN003089,CLI0177,Depósito,37986.4,2024-05-03 18:05:42,Balcão,Aprovada,Lubango,Poupança
TXN000764,CLI0104,Levantamento,217886.64,2023-12-17 15:05:45,App Mobile,Pendente,Uíge,Jovem
TXN004518,CLI0153,Pagamento de Serviço,247519.22,2023-10-02 08:17:24,Agente Bancário,Aprovada,Huambo,Poupança
TXN004482,CLI0002,Pagamento de Serviço,94832.93,2023-05-10 14:35:24,Agente Bancário,Aprovada,Saurimo,Jovem
TXN001587,CLI0052,Pagamento de Electricidade,226531.27,2023-11-30 23:42:54,ATM,Pendente,Uíge,Corrente
TXN001690,CLI0148,Depósito,232815.37,2024-10-08 17:54:47,Agente Bancário,Aprovada,Kuito,Jovem
TXN003768,CLI0063,Recebimento de Salário,162713.34,2024-01-30 06:13:37,Agente Bancário,Aprovada,Kuito,Corrente
